DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,1995,42,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,1996,78,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,1997,58,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,1998,58,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,1999,63,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2000,44,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2001,48,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2002,58,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2006,170,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2007,153,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2008,182,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2009,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2010,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2011,206,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2012,231,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2013,238,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2014,210,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2015,207,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2016,209,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2017,214,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2018,171,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y46,NO,2019,224,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1992,65,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1993,88,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1994,116,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1995,113,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1996,129,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1997,114,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1998,126,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,1999,143,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2000,156,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2001,182,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2002,192,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2003,212,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2004,207,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2005,215,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2006,186,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2007,228,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2008,251,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2009,215,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2010,199,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2011,179,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2012,191,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2013,225,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2014,204,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2015,191,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2016,189,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2017,215,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2018,227,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,DK,2019,197,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1992,32,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1993,36,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1994,25,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1995,46,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1996,42,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1997,47,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1998,44,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,1999,55,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2000,42,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2001,34,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2002,37,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2006,111,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2007,136,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2008,140,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2009,135,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2010,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2011,165,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2012,180,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2013,208,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2014,187,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2015,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2016,205,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2017,189,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2018,201,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y47,NO,2019,204,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1992,62,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1993,69,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1994,97,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1995,119,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1996,114,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1997,111,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1998,105,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,1999,129,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2000,136,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2001,159,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2002,124,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2003,169,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2004,194,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2005,177,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2006,197,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2007,195,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2008,228,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2009,168,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2010,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2011,156,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2012,189,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2013,175,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2014,198,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2015,196,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2016,219,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2017,164,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2018,179,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,DK,2019,152,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1992,29,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1993,27,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1994,37,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1995,41,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1996,53,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1997,48,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1998,44,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,1999,50,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2000,28,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2001,21,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2002,26,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2006,97,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2007,107,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2008,140,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2009,133,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2010,147,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2011,140,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2012,151,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2013,166,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2014,165,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2015,167,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2016,187,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2017,157,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2018,168,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y48,NO,2019,161,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1992,48,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1993,65,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1994,73,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1995,86,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1996,104,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1997,100,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1998,105,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,1999,125,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2000,150,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2001,147,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2002,158,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2003,175,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2004,189,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2005,187,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2006,188,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2007,186,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2008,212,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2009,182,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2010,181,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2011,164,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2012,180,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2013,201,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2014,205,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2015,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2016,189,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2017,194,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2018,187,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,DK,2019,175,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1992,16,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1993,18,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1994,31,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1995,34,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1996,32,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1997,52,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1998,46,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,1999,59,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2000,28,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2001,34,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2002,39,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2006,98,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2007,122,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2008,152,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2009,123,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2010,114,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2011,126,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2012,156,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2013,156,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2014,157,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2015,165,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2016,176,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2017,184,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2018,131,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y49,NO,2019,186,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1992,41,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1993,48,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1994,65,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1995,74,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1996,121,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1997,102,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1998,117,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,1999,131,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2000,138,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2001,150,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2002,132,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2003,156,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2004,180,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2005,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2006,190,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2007,191,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2008,232,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2009,176,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2010,180,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2011,169,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2012,166,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2013,175,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2014,178,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2015,189,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2016,186,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2017,220,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2018,166,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,DK,2019,191,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1992,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1993,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1994,14,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1995,33,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1996,34,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1997,42,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1998,33,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,1999,57,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2000,22,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2001,26,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2002,30,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2006,84,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2007,87,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2008,118,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2009,120,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2010,122,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2011,124,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2012,133,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2013,137,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2014,147,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2015,145,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2016,174,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2017,177,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2018,109,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50,NO,2019,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1992,129,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1993,171,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1994,184,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1995,212,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1996,305,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1997,272,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1998,355,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,1999,377,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2000,428,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2001,477,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2002,447,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2003,472,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2004,613,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2005,602,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2006,644,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2007,655,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2008,786,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,M,Y50-54,DK,2009,605,
